"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/14/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/15/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/16/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/17/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/18/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/19/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/20/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/21/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/22/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/23/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/24/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/25/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/26/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/27/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/28/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/29/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/30/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"07/31/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/01/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/02/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/03/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/04/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/05/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/06/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/07/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/08/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/09/2022","AQS","060371701","1","0.5","ppm","6","Pomona","16","67.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/10/2022","AQS","060371701","1","0.3","ppm","3","Pomona","17","71.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/11/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/12/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/13/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/14/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/15/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/16/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/17/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/18/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/19/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/20/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/21/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/22/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/23/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/24/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/25/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/26/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/27/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/28/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/29/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/30/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"08/31/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/01/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/02/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/03/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/04/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/05/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/06/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/07/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/08/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/09/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/10/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/11/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/12/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/13/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/14/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/15/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/16/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/17/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/18/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/19/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/20/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/21/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/22/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/23/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/24/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/25/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/26/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/27/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/28/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/29/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"09/30/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/01/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/02/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/03/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/04/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/05/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/06/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/07/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/08/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/09/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/10/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/11/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/12/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/13/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/14/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/15/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/16/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/17/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/18/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/19/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/20/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/21/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/22/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/23/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/24/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/25/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/26/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/27/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/28/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/29/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/30/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"10/31/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/01/2022","AQS","060371701","1","0.6","ppm","7","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/02/2022","AQS","060371701","1","0.2","ppm","2","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/03/2022","AQS","060371701","1","0.3","ppm","3","Pomona","15","63.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/04/2022","AQS","060371701","1","0.5","ppm","6","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/05/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/06/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/07/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/08/2022","AQS","060371701","1","0.3","ppm","3","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/09/2022","AQS","060371701","1","0.4","ppm","5","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/10/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/11/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/12/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/13/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/14/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/15/2022","AQS","060371701","1","0.7","ppm","8","Pomona","16","67.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/16/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/17/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/18/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/19/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/20/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/21/2022","AQS","060371701","1","0.7","ppm","8","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/22/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
"11/23/2022","AQS","060371701","1","0.8","ppm","9","Pomona","24","100.0000","42101","Carbon monoxide","106","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.06703","-117.7514"
